game_id,team1_id,team2_id,season,team1_seed,team2_seed,team1_position,team2_position,strongseed,weakseed,team1_region,team2_region,slot,host,host_lat,host_long,team1_teamname,team2_teamname,team1_coach_id,team1_coach_name,team1_pt_school_ncaa,team1_pt_overall_ncaa,team1_pt_school_s16,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_overall_ff,team1_pt_career_school_wins,team1_pt_career_school_losses,team1_pt_career_overall_losses,team1_pt_team_season_wins,team1_pt_team_season_losses,team1_pt_coach_season_wins,team1_pt_coach_season_losses,team1_pt_career_overall_wins,team2_coach_id,team2_coach_name,team2_pt_school_ncaa,team2_pt_overall_ncaa,team2_pt_school_s16,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_overall_ff,team2_pt_career_school_wins,team2_pt_career_school_losses,team2_pt_career_overall_losses,team2_pt_team_season_wins,team2_pt_team_season_losses,team2_pt_coach_season_wins,team2_pt_coach_season_losses,team2_pt_career_overall_wins,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_blockpct,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppblockpct,team1_f3grate,team1_oppf3grate,team1_arate,team1_opparate,team1_stlrate,team1_oppstlrate,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_blockpct,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppblockpct,team2_f3grate,team2_oppf3grate,team2_arate,team2_opparate,team2_stlrate,team2_oppstlrate,team1_tempo,team1_adjtempo,team1_oe,team1_adjoe,team1_de,team1_adjde,team2_tempo,team2_adjtempo,team2_oe,team2_adjoe,team2_de,team2_adjde,team1_lat,team1_long,team2_lat,team2_long,team1_coaches_preseason,team2_coaches_preseason,team1_ap_preseason,team2_ap_preseason,team1_coaches_final,team2_coaches_final,team1_ap_final,team2_ap_final,team1_SRS,team1_SOS,team1_Pace,team1_ORtg,team1_FTr,team1_3PAr,team1_TS%,team1_TRB%,team1_AST%,team1_STL%,team1_BLK%,team1_eFG%,team1_TOV%,team1_ORB%,team1_FT/FGA,team2_SRS,team2_SOS,team2_Pace,team2_ORtg,team2_FTr,team2_3PAr,team2_TS%,team2_TRB%,team2_AST%,team2_STL%,team2_BLK%,team2_eFG%,team2_TOV%,team2_ORB%,team2_FT/FGA
2022-1344-1395,1344,1395,2022,4,9,X04,Y09,4,9,X,Y,R5XY,new_orleans,29.9667,-90.05,Providence,TCU,ed-cooley-1,Ed Cooley,5,5,0,0,0,0,219,140,209,25,5,25,5,311,jamie-dixon-1,Jamie Dixon,1,12,0,3,0,0,116,83,206,20,12,20,12,444,49.56605593,34.27230047,72.6006192,9.851787271,46.64341761,31.22102009,70.91295117,9.932497589,38.12649165,36.06465998,54.02455662,46.26865672,0.07476034,0.089613388,50.48,30.37542662,66.84118674,11.35407906,47.93944491,31.52866242,71.19341564,8.56,31.91721133,34.5624656,53.89369592,54.16666667,0.09322766,0.104359321,66.0606,65.2257,106.471,111.928,99.604,98.0488,67.1278,65.8802,101.075,108.228,96.6274,93.3083,41.844064,-71.43792,32.709568,-97.361537,,,,,13,,13,,12.33,7.53,66,106.6,0.385,0.381,0.543,52.1,54,7.5,9.9,0.503,15,30.5,0.28,12.88,9.78,67.1,101.1,0.312,0.319,0.517,56.1,53.9,9.3,11.4,0.489,18.1,37.8,0.209
2022-1344-1260,1344,1260,2022,4,10,X04,Y10,4,10,X,Y,R5XY,new_orleans,29.9667,-90.05,Providence,Loyola-Chicago,ed-cooley-1,Ed Cooley,5,5,0,0,0,0,219,140,209,25,5,25,5,311,drew-valentine-1,Drew Valentine,0,0,0,0,0,0,25,7,7,25,7,25,7,25,49.56605593,34.27230047,72.6006192,9.851787271,46.64341761,31.22102009,70.91295117,9.932497589,38.12649165,36.06465998,54.02455662,46.26865672,0.07476034,0.089613388,55.76519916,37.98342541,71.82835821,7.32177264,46.91714836,31.45539906,73.31932773,11.21593291,43.1466031,38.10375671,56.75340768,41.86046512,0.10017664,0.086626177,66.0606,65.2257,106.471,111.928,99.604,98.0488,65.6169,64.6202,109.986,110.887,92.9722,93.1934,41.844064,-71.43792,41.999161,-87.657399,,,,,13,,13,,12.33,7.53,66,106.6,0.385,0.381,0.543,52.1,54,7.5,9.9,0.503,15,30.5,0.28,14.24,3.02,65.8,110.5,0.317,0.428,0.59,52.4,57.1,10.3,7.3,0.565,16.3,25.1,0.228
2022-1344-1276,1344,1276,2022,4,11,X04,Y11,4,11,X,Y,R5XY,new_orleans,29.9667,-90.05,Providence,Michigan,ed-cooley-1,Ed Cooley,5,5,0,0,0,0,219,140,209,25,5,25,5,311,juwan-howard-1,Juwan Howard,1,1,1,1,0,0,59,31,31,17,14,17,14,59,49.56605593,34.27230047,72.6006192,9.851787271,46.64341761,31.22102009,70.91295117,9.932497589,38.12649165,36.06465998,54.02455662,46.26865672,0.07476034,0.089613388,52.96540362,33.96551724,74.56647399,8.053691275,50.75503356,33.00653595,72.91666667,8.401976936,32.32998885,33.92461197,52.38095238,41.63568773,0.070719922,0.077887481,66.0606,65.2257,106.471,111.928,99.604,98.0488,67.5085,66.3145,108.005,114.142,103.654,98.5016,41.844064,-71.43792,42.276138,-83.743132,,6,,6,13,,13,,12.33,7.53,66,106.6,0.385,0.381,0.543,52.1,54,7.5,9.9,0.503,15,30.5,0.28,14.08,10.92,67.5,108.2,0.289,0.323,0.555,54.2,52.4,7.1,8.1,0.523,14.9,31.2,0.216
2022-1344-1412,1344,1412,2022,4,12,X04,Y12,4,12,X,Y,R5XY,new_orleans,29.9667,-90.05,Providence,UAB,ed-cooley-1,Ed Cooley,5,5,0,0,0,0,219,140,209,25,5,25,5,311,andy-kennedy-1,Andy Kennedy,0,2,0,0,0,0,49,14,183,27,7,27,7,315,49.56605593,34.27230047,72.6006192,9.851787271,46.64341761,31.22102009,70.91295117,9.932497589,38.12649165,36.06465998,54.02455662,46.26865672,0.07476034,0.089613388,50.59612519,38.40245776,73.93526405,11.45833333,47.48263889,32.4005891,71.05719237,8.792846498,32.66432514,37.0835609,44.56404736,46.02346806,0.127756118,0.077975286,66.0606,65.2257,106.471,111.928,99.604,98.0488,70.1548,68.8184,111.84,112.486,95.4026,98.4501,41.844064,-71.43792,33.50223,-86.80917,,,,,13,,13,,12.33,7.53,66,106.6,0.385,0.381,0.543,52.1,54,7.5,9.9,0.503,15,30.5,0.28,11.13,-0.68,70.6,113.1,0.285,0.332,0.56,53.2,43.7,13.5,11.9,0.531,13.7,33.9,0.211
2022-1344-1151,1344,1151,2022,4,13,X04,Y13,4,13,X,Y,R5XY,new_orleans,29.9667,-90.05,Providence,Chattanooga,ed-cooley-1,Ed Cooley,5,5,0,0,0,0,219,140,209,25,5,25,5,311,lamont-paris-1,Lamont Paris,0,0,0,0,0,0,87,71,71,27,7,27,7,87,49.56605593,34.27230047,72.6006192,9.851787271,46.64341761,31.22102009,70.91295117,9.932497589,38.12649165,36.06465998,54.02455662,46.26865672,0.07476034,0.089613388,53.86666667,34.06593407,76.6,6.503298775,52.1206409,30.55555556,69.60985626,9.955555556,39.28764166,40.42672656,46.60421546,44.6313066,0.107012009,0.087124822,66.0606,65.2257,106.471,111.928,99.604,98.0488,65.5215,64.6678,111.059,110.022,99.6475,98.7539,41.844064,-71.43792,35.048247,-85.299812,,,,,13,,13,,12.33,7.53,66,106.6,0.385,0.381,0.543,52.1,54,7.5,9.9,0.503,15,30.5,0.28,5.94,-1.38,66,112.5,0.267,0.394,0.566,53.8,47.4,10.8,6.6,0.537,14.3,32.7,0.201
2022-1344-1255,1344,1255,2022,4,14,X04,Y14,4,14,X,Y,R5XY,new_orleans,29.9667,-90.05,Providence,Longwood,ed-cooley-1,Ed Cooley,5,5,0,0,0,0,219,140,209,25,5,25,5,311,griff-aldrich-1,Griff Aldrich,0,0,0,0,0,0,68,59,59,26,6,26,6,68,49.56605593,34.27230047,72.6006192,9.851787271,46.64341761,31.22102009,70.91295117,9.932497589,38.12649165,36.06465998,54.02455662,46.26865672,0.07476034,0.089613388,47.76564052,38.55218855,72.55244755,6.091954023,53.67816092,31.04477612,74.02912621,11.91658391,37.10181137,43.50649351,54.50704225,50.22222222,0.110689437,0.083280624,66.0606,65.2257,106.471,111.928,99.604,98.0488,67.1683,66.0763,108.965,106.085,98.0629,103.615,41.844064,-71.43792,37.301073,-78.395789,,,,,13,,13,,12.33,7.53,66,106.6,0.385,0.381,0.543,52.1,54,7.5,9.9,0.503,15,30.5,0.28,0.05,-7.06,67.8,111.7,0.349,0.367,0.557,55.1,52.6,11.3,7.8,0.523,14.9,34.6,0.253
2022-1344-1174,1344,1174,2022,4,15,X04,Y15,4,15,X,Y,R5XY,new_orleans,29.9667,-90.05,Providence,Delaware,ed-cooley-1,Ed Cooley,5,5,0,0,0,0,219,140,209,25,5,25,5,311,martin-ingelsby-1,Martin Ingelsby,0,0,0,0,0,0,95,86,86,22,12,22,12,95,49.56605593,34.27230047,72.6006192,9.851787271,46.64341761,31.22102009,70.91295117,9.932497589,38.12649165,36.06465998,54.02455662,46.26865672,0.07476034,0.089613388,54.18149466,35.01440922,74.24483307,9.927360775,47.53833737,34.94152047,75.6660746,8.007117438,38.17381738,35.56942278,48.23943662,44.92753623,0.095001332,0.095445263,66.0606,65.2257,106.471,111.928,99.604,98.0488,67.7472,66.6658,107.166,106.839,102.824,104.544,41.844064,-71.43792,39.679783,-75.753579,,,,,13,,13,,12.33,7.53,66,106.6,0.385,0.381,0.543,52.1,54,7.5,9.9,0.503,15,30.5,0.28,0.13,-2.69,68.2,107.4,0.339,0.387,0.571,49.4,48.6,9.6,9.9,0.538,16.4,27,0.252
2022-1344-1460,1344,1460,2022,4,16,X04,Y16a,4,16,X,Y,R5XY,new_orleans,29.9667,-90.05,Providence,Wright St,ed-cooley-1,Ed Cooley,5,5,0,0,0,0,219,140,209,25,5,25,5,311,scott-nagy-1,Scott Nagy,1,4,0,0,0,0,130,62,225,21,13,21,13,320,49.56605593,34.27230047,72.6006192,9.851787271,46.64341761,31.22102009,70.91295117,9.932497589,38.12649165,36.06465998,54.02455662,46.26865672,0.07476034,0.089613388,53.20610687,33.01587302,76.61691542,7.398753894,51.63551402,33.78378378,71.25984252,6.79389313,32.4742268,34.15384615,50.71823204,41.1036036,0.083210616,0.107297899,66.0606,65.2257,106.471,111.928,99.604,98.0488,69.1928,68.4626,108.996,106.361,103.348,107.216,41.844064,-71.43792,39.780634,-84.064881,,,,,13,,13,,12.33,7.53,66,106.6,0.385,0.381,0.543,52.1,54,7.5,9.9,0.503,15,30.5,0.28,-2.2,-5.75,69.5,108.6,0.313,0.325,0.556,51.2,50.7,8.3,7.6,0.518,15.3,31.2,0.24
2022-1344-1136,1344,1136,2022,4,16,X04,Y16b,4,16,X,Y,R5XY,new_orleans,29.9667,-90.05,Providence,Bryant,ed-cooley-1,Ed Cooley,5,5,0,0,0,0,219,140,209,25,5,25,5,311,jared-grasso-1,Jared Grasso,0,0,0,0,0,0,62,53,75,22,9,22,9,63,49.56605593,34.27230047,72.6006192,9.851787271,46.64341761,31.22102009,70.91295117,9.932497589,38.12649165,36.06465998,54.02455662,46.26865672,0.07476034,0.089613388,52.63157895,30.66502463,73.35526316,9.589041096,46.95585997,32.12669683,68.04979253,12.72727273,43.7264405,33.53566009,50.56320401,54.09638554,0.087041173,0.100784516,66.0606,65.2257,106.471,111.928,99.604,98.0488,72.1918,72.2097,105.275,104.197,100.608,105.165,41.844064,-71.43792,41.920149,-71.539147,,,,,13,,13,,12.33,7.53,66,106.6,0.385,0.381,0.543,52.1,54,7.5,9.9,0.503,15,30.5,0.28,-4.4,-7.46,72.7,106.3,0.322,0.435,0.539,52,51.5,8.6,10.1,0.504,16.1,33.3,0.236
2022-1344-1211,1344,1211,2022,4,1,X04,Z01,1,4,X,Z,R6CH,new_orleans,29.9667,-90.05,Providence,Gonzaga,ed-cooley-1,Ed Cooley,5,5,0,0,0,0,219,140,209,25,5,25,5,311,mark-few-1,Mark Few,21,21,10,10,2,2,656,128,128,26,3,26,3,656,49.56605593,34.27230047,72.6006192,9.851787271,46.64341761,31.22102009,70.91295117,9.932497589,38.12649165,36.06465998,54.02455662,46.26865672,0.07476034,0.089613388,60.90675791,37.85046729,72.96296296,13.7987013,41.63961039,30.74484945,69.49152542,6.757912746,35.45002761,33.87010199,55.28795812,40.87694484,0.090214845,0.084605631,66.0606,65.2257,106.471,111.928,99.604,98.0488,73.7703,72.5152,118.885,121.802,88.5732,88.8352,41.844064,-71.43792,47.668144,-117.403062,,1,,1,13,1,13,1,12.33,7.53,66,106.6,0.385,0.381,0.543,52.1,54,7.5,9.9,0.503,15,30.5,0.28,26.77,4.29,73.8,119,0.298,0.355,0.616,56,55.3,9,13.8,0.594,14.2,29,0.218
2022-1344-1181,1344,1181,2022,4,2,X04,Z02,2,4,X,Z,R6CH,new_orleans,29.9667,-90.05,Providence,Duke,ed-cooley-1,Ed Cooley,5,5,0,0,0,0,219,140,209,25,5,25,5,311,mike-krzyzewski-1,Mike Krzyzewski,35,35,25,25,12,12,1125,308,367,28,6,28,6,1198,49.56605593,34.27230047,72.6006192,9.851787271,46.64341761,31.22102009,70.91295117,9.932497589,38.12649165,36.06465998,54.02455662,46.26865672,0.07476034,0.089613388,55.84415584,36.82119205,72.88135593,13.25811001,46.89703808,31.39695712,67.16049383,8.097784568,36.57945736,33.7692667,56.98711596,51.79372197,0.094448469,0.091013979,66.0606,65.2257,106.471,111.928,99.604,98.0488,68.2765,67.4185,117.152,119.357,98.2346,95.6444,41.844064,-71.43792,36.00159,-78.94226,,9,,9,13,10,13,9,12.33,7.53,66,106.6,0.385,0.381,0.543,52.1,54,7.5,9.9,0.503,15,30.5,0.28,19.16,6.13,68.3,116.9,0.286,0.366,0.581,53,57,9.4,13.3,0.556,12.9,31.8,0.208
2022-1344-1403,1344,1403,2022,4,3,X04,Z03,3,4,X,Z,R6CH,new_orleans,29.9667,-90.05,Providence,Texas Tech,ed-cooley-1,Ed Cooley,5,5,0,0,0,0,219,140,209,25,5,25,5,311,mark-adams-2,Mark Adams,0,0,0,0,0,0,25,9,99,25,9,25,9,69,49.56605593,34.27230047,72.6006192,9.851787271,46.64341761,31.22102009,70.91295117,9.932497589,38.12649165,36.06465998,54.02455662,46.26865672,0.07476034,0.089613388,55.12195122,31.42414861,69.86706056,11.93124368,44.28715875,31.31801693,68.26758148,7.317073171,34.43496802,45.53964758,52.32690125,53.80200861,0.1198405,0.102597263,66.0606,65.2257,106.471,111.928,99.604,98.0488,67.472,66.4813,104.973,109.679,88.3557,85.056,41.844064,-71.43792,33.580309,-101.876917,,,,,13,11,13,12,12.33,7.53,66,106.6,0.385,0.381,0.543,52.1,54,7.5,9.9,0.503,15,30.5,0.28,19.93,8.55,67.5,105.1,0.361,0.344,0.555,54.6,52.3,12,11.9,0.524,17.6,33.3,0.252
2022-1344-1116,1344,1116,2022,4,4,X04,Z04,4,4,X,Z,R6CH,new_orleans,29.9667,-90.05,Providence,Arkansas,ed-cooley-1,Ed Cooley,5,5,0,0,0,0,219,140,209,25,5,25,5,311,eric-musselman-1,Eric Musselman,1,4,1,2,0,0,70,27,61,25,8,25,8,180,49.56605593,34.27230047,72.6006192,9.851787271,46.64341761,31.22102009,70.91295117,9.932497589,38.12649165,36.06465998,54.02455662,46.26865672,0.07476034,0.089613388,50.87452471,30.65693431,75.3298153,11.89655172,46.37931034,32.7978581,73.21428571,8.745247148,34.25,39.17147352,52.90102389,54.40613027,0.106479597,0.094787719,66.0606,65.2257,106.471,111.928,99.604,98.0488,72.0273,70.6005,106.057,111.046,94.3928,92.0063,41.844064,-71.43792,36.06153,-94.178214,,15,,16,13,18,13,17,12.33,7.53,66,106.6,0.385,0.381,0.543,52.1,54,7.5,9.9,0.503,15,30.5,0.28,16.52,8.12,72.1,106,0.379,0.343,0.538,52.5,52.9,10.6,11.9,0.492,15,30.8,0.286
2022-1344-1163,1344,1163,2022,4,5,X04,Z05,4,5,X,Z,R6CH,new_orleans,29.9667,-90.05,Providence,Connecticut,ed-cooley-1,Ed Cooley,5,5,0,0,0,0,219,140,209,25,5,25,5,311,dan-hurley-1,Dan Hurley,1,3,0,0,0,0,73,46,151,23,9,23,9,224,49.56605593,34.27230047,72.6006192,9.851787271,46.64341761,31.22102009,70.91295117,9.932497589,38.12649165,36.06465998,54.02455662,46.26865672,0.07476034,0.089613388,47.83950617,35.3115727,74.95854063,16.73370877,42.7996782,34.5,68.02721088,8.25617284,34.21319797,32.55561584,52.21445221,44.24898512,0.087240007,0.093177809,66.0606,65.2257,106.471,111.928,99.604,98.0488,67.0231,64.9151,109.555,113.925,95.4483,94.5965,41.844064,-71.43792,41.808215,-72.249537,,23,,24,13,21,13,21,12.33,7.53,66,106.6,0.385,0.381,0.543,52.1,54,7.5,9.9,0.503,15,30.5,0.28,17.27,7.24,67.1,109.9,0.306,0.342,0.533,55.3,52.2,8.7,16.7,0.496,14.4,37.9,0.229
2022-1344-1104,1344,1104,2022,4,6,X04,Z06,4,6,X,Z,R6CH,new_orleans,29.9667,-90.05,Providence,Alabama,ed-cooley-1,Ed Cooley,5,5,0,0,0,0,219,140,209,25,5,25,5,311,nate-oats-1,Nate Oats,1,4,1,1,0,0,61,35,78,19,13,19,13,157,49.56605593,34.27230047,72.6006192,9.851787271,46.64341761,31.22102009,70.91295117,9.932497589,38.12649165,36.06465998,54.02455662,46.26865672,0.07476034,0.089613388,56.26794258,30.8411215,72.99703264,11.93675889,49.24901186,33.14527504,71.1815562,11.48325359,47.95816733,35.91691996,52.88135593,46.15384615,0.095141013,0.105334692,66.0606,65.2257,106.471,111.928,99.604,98.0488,73.3157,71.735,109.137,116.06,104.116,98.6805,41.844064,-71.43792,33.2144,-87.545766,,13,,14,13,,13,,12.33,7.53,66,106.6,0.385,0.381,0.543,52.1,54,7.5,9.9,0.503,15,30.5,0.28,15.51,11.95,73.3,108.7,0.336,0.48,0.55,52.5,52.9,9.5,11.9,0.515,16.7,35.6,0.245
2022-1344-1277,1344,1277,2022,4,7,X04,Z07,4,7,X,Z,R6CH,new_orleans,29.9667,-90.05,Providence,Michigan St,ed-cooley-1,Ed Cooley,5,5,0,0,0,0,219,140,209,25,5,25,5,311,tom-izzo-1,Tom Izzo,23,23,14,14,8,8,665,266,266,22,12,22,12,665,49.56605593,34.27230047,72.6006192,9.851787271,46.64341761,31.22102009,70.91295117,9.932497589,38.12649165,36.06465998,54.02455662,46.26865672,0.07476034,0.089613388,49.65089216,37.77089783,74.65986395,13.67249603,47.85373609,31.24183007,70.85514834,8.688906129,33.38501292,37.81512605,60.74660633,51.72413793,0.085575827,0.095084252,66.0606,65.2257,106.471,111.928,99.604,98.0488,68.0511,67.5374,105.927,111.245,100.988,96.3644,41.844064,-71.43792,42.72476,-84.473639,,,,,13,,13,,12.33,7.53,66,106.6,0.385,0.381,0.543,52.1,54,7.5,9.9,0.503,15,30.5,0.28,13.76,10.12,68.1,105.9,0.304,0.334,0.553,53.2,60.7,8.6,13.7,0.52,16.7,30.7,0.227
2022-1344-1129,1344,1129,2022,4,8,X04,Z08,4,8,X,Z,R6CH,new_orleans,29.9667,-90.05,Providence,Boise St,ed-cooley-1,Ed Cooley,5,5,0,0,0,0,219,140,209,25,5,25,5,311,leon-rice-1,Leon Rice,2,2,0,0,0,0,244,144,144,27,7,27,7,244,49.56605593,34.27230047,72.6006192,9.851787271,46.64341761,31.22102009,70.91295117,9.932497589,38.12649165,36.06465998,54.02455662,46.26865672,0.07476034,0.089613388,51.08892922,34.14985591,65.03164557,9.768637532,47.98628963,32.4137931,72.06208426,8.89292196,38.64142539,33.19977104,46.75,43.31550802,0.089619291,0.079918234,66.0606,65.2257,106.471,111.928,99.604,98.0488,64.8935,64.6348,103.595,108.462,92.8731,92.052,41.844064,-71.43792,43.604403,-116.205789,,,,,13,23,13,23,12.33,7.53,66,106.6,0.385,0.381,0.543,52.1,54,7.5,9.9,0.503,15,30.5,0.28,12.7,5.46,65,104.5,0.35,0.388,0.54,53.9,47.1,9,9.9,0.516,16,30.6,0.227
2022-1344-1272,1344,1272,2022,4,9,X04,Z09,4,9,X,Z,R6CH,new_orleans,29.9667,-90.05,Providence,Memphis,ed-cooley-1,Ed Cooley,5,5,0,0,0,0,219,140,209,25,5,25,5,311,anfernee-hardaway-1,Anfernee Hardaway,0,0,0,0,0,0,84,41,41,21,9,21,9,84,49.56605593,34.27230047,72.6006192,9.851787271,46.64341761,31.22102009,70.91295117,9.932497589,38.12649165,36.06465998,54.02455662,46.26865672,0.07476034,0.089613388,52.06402696,36.38059701,69.46107784,17.01285856,45.10385757,32.01581028,70.10309278,9.267059815,31.10853163,42.88135593,59.4095941,56.22317597,0.123205672,0.131109432,66.0606,65.2257,106.471,111.928,99.604,98.0488,71.6958,70.4654,106.351,110.865,95.667,94.0379,41.844064,-71.43792,35.115864,-89.993508,,16,,12,13,,13,,12.33,7.53,66,106.6,0.385,0.381,0.543,52.1,54,7.5,9.9,0.503,15,30.5,0.28,14.39,7.36,71.4,105.6,0.384,0.308,0.557,54.3,59.6,12.2,16.8,0.526,19.5,37.5,0.266
2022-1344-1172,1344,1172,2022,4,10,X04,Z10,4,10,X,Z,R6CH,new_orleans,29.9667,-90.05,Providence,Davidson,ed-cooley-1,Ed Cooley,5,5,0,0,0,0,219,140,209,25,5,25,5,311,bob-mckillop-1,Bob Mckillop,9,9,1,1,0,0,634,378,378,27,5,27,5,634,49.56605593,34.27230047,72.6006192,9.851787271,46.64341761,31.22102009,70.91295117,9.932497589,38.12649165,36.06465998,54.02455662,46.26865672,0.07476034,0.089613388,54.50941526,38.6167147,75.35714286,8.481675393,48.37696335,33.86243386,73.52941176,7.234886026,40.7516148,44.18468732,54.76772616,52.78551532,0.070431146,0.075811303,66.0606,65.2257,106.471,111.928,99.604,98.0488,65.711,64.6104,113.831,117.561,100.081,102.429,41.844064,-71.43792,35.500006,-80.845236,,,,,13,,13,,12.33,7.53,66,106.6,0.385,0.381,0.543,52.1,54,7.5,9.9,0.503,15,30.5,0.28,10.49,1.68,66.2,113.8,0.32,0.412,0.592,52.5,55,7,8.2,0.561,13.4,23.8,0.242
2022-1344-1353,1344,1353,2022,4,11,X04,Z11a,4,11,X,Z,R6CH,new_orleans,29.9667,-90.05,Providence,Rutgers,ed-cooley-1,Ed Cooley,5,5,0,0,0,0,219,140,209,25,5,25,5,311,steve-pikiell-1,Steve Pikiell,1,2,0,0,0,0,98,90,246,18,13,18,13,290,49.56605593,34.27230047,72.6006192,9.851787271,46.64341761,31.22102009,70.91295117,9.932497589,38.12649165,36.06465998,54.02455662,46.26865672,0.07476034,0.089613388,49.14285714,33.57142857,70.06237006,11.76470588,46.48023144,33.95415473,73,8,31.37254902,40.23054755,58.73417722,52.8511822,0.109003096,0.087105153,66.0606,65.2257,106.471,111.928,99.604,98.0488,65.7294,64.9611,102.697,106.315,99.4951,95.4572,41.844064,-71.43792,40.503796,-74.45051,,,,,13,,13,,12.33,7.53,66,106.6,0.385,0.381,0.543,52.1,54,7.5,9.9,0.503,15,30.5,0.28,9.19,7.1,65.8,102.4,0.269,0.314,0.523,51.2,58.7,10.9,11.8,0.495,15,29.3,0.189
2022-1344-1323,1344,1323,2022,4,11,X04,Z11b,4,11,X,Z,R6CH,new_orleans,29.9667,-90.05,Providence,Notre Dame,ed-cooley-1,Ed Cooley,5,5,0,0,0,0,219,140,209,25,5,25,5,311,mike-brey-1,Mike Brey,12,14,3,3,0,0,470,258,310,22,10,22,10,569,49.56605593,34.27230047,72.6006192,9.851787271,46.64341761,31.22102009,70.91295117,9.932497589,38.12649165,36.06465998,54.02455662,46.26865672,0.07476034,0.089613388,52.03252033,37.71812081,75.94142259,4.842820731,49.87255735,31.72628305,69.30455635,9.146341463,43.08849046,35.32967033,55.3593947,44.12136536,0.07621128,0.090288523,66.0606,65.2257,106.471,111.928,99.604,98.0488,65.9041,65.755,108.378,111.997,100.674,98.3492,41.844064,-71.43792,41.616717,-86.289848,,,,,13,,13,,12.33,7.53,66,106.6,0.385,0.381,0.543,52.1,54,7.5,9.9,0.503,15,30.5,0.28,11.11,6.11,66.1,108.9,0.27,0.43,0.573,50.6,54.6,7.7,4.9,0.544,14,22.5,0.204
2022-1344-1308,1344,1308,2022,4,12,X04,Z12,4,12,X,Z,R6CH,new_orleans,29.9667,-90.05,Providence,New Mexico St,ed-cooley-1,Ed Cooley,5,5,0,0,0,0,219,140,209,25,5,25,5,311,chris-jans-1,Chris Jans,2,2,0,0,0,0,121,31,43,26,6,26,6,142,49.56605593,34.27230047,72.6006192,9.851787271,46.64341761,31.22102009,70.91295117,9.932497589,38.12649165,36.06465998,54.02455662,46.26865672,0.07476034,0.089613388,54.056902,32.98033283,69.29824561,12.92307692,45.84615385,29.97237569,74.15254237,6.322444679,41.05590062,42.61330194,53.7619699,48.19277108,0.068774574,0.099116297,66.0606,65.2257,106.471,111.928,99.604,98.0488,67.8721,66.2051,104.869,107.783,96.0926,97.6682,41.844064,-71.43792,32.282875,-106.747841,,,,,13,,13,,12.33,7.53,66,106.6,0.385,0.381,0.543,52.1,54,7.5,9.9,0.503,15,30.5,0.28,6.79,0.58,68.5,106.6,0.348,0.425,0.556,55.2,53.7,7.4,12.4,0.527,17.5,33.7,0.243
2022-1344-1436,1344,1436,2022,4,13,X04,Z13,4,13,X,Z,R6CH,new_orleans,29.9667,-90.05,Providence,Vermont,ed-cooley-1,Ed Cooley,5,5,0,0,0,0,219,140,209,25,5,25,5,311,john-becker-1,John Becker,3,3,0,0,0,0,257,101,101,28,5,28,5,257,49.56605593,34.27230047,72.6006192,9.851787271,46.64341761,31.22102009,70.91295117,9.932497589,38.12649165,36.06465998,54.02455662,46.26865672,0.07476034,0.089613388,58.89328063,36.76662321,74.6835443,7.038391225,45.24680073,34.4461305,68.43434343,8.893280632,43.11410905,37.59269823,54.89749431,43.49030471,0.079804074,0.075025387,66.0606,65.2257,106.471,111.928,99.604,98.0488,65.1612,64.9839,114.506,110.752,92.9081,97.6966,41.844064,-71.43792,44.479262,-73.198128,,,,,13,,13,,12.33,7.53,66,106.6,0.385,0.381,0.543,52.1,54,7.5,9.9,0.503,15,30.5,0.28,7.79,-6.27,65.1,114.6,0.264,0.43,0.596,55,55.2,8,7.4,0.572,13.4,24.6,0.197
2022-1344-1286,1344,1286,2022,4,14,X04,Z14,4,14,X,Z,R6CH,new_orleans,29.9667,-90.05,Providence,Montana St,ed-cooley-1,Ed Cooley,5,5,0,0,0,0,219,140,209,25,5,25,5,311,danny-sprinkle-1,Danny Sprinkle,0,0,0,0,0,0,56,32,32,27,7,27,7,56,49.56605593,34.27230047,72.6006192,9.851787271,46.64341761,31.22102009,70.91295117,9.932497589,38.12649165,36.06465998,54.02455662,46.26865672,0.07476034,0.089613388,53.0941704,36.75078864,75.03546099,10.49868766,48.11898513,32.33908948,75.66302652,8.161434978,36.24928531,35.78651685,48,39.41798942,0.072574955,0.093182658,66.0606,65.2257,106.471,111.928,99.604,98.0488,68.9381,67.3251,108.242,104.52,98.3861,100.72,41.844064,-71.43792,45.666829,-111.049918,,,,,13,,13,,12.33,7.53,66,106.6,0.385,0.381,0.543,52.1,54,7.5,9.9,0.503,15,30.5,0.28,0.53,-6,69.6,109.4,0.387,0.372,0.583,53.4,49.7,7.4,10.3,0.544,16.2,27.3,0.292
